Country Code,IncomeGroup,Year,"Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)",Electric power consumption (kWh per capita),GDP (USD),GDP per capita (USD),Individuals using the Internet (% of population),"Infant mortality rate (per 1,000 live births)",Life expectancy at birth (years),Population density (people per sq. km of land area),Unemployment (% of total labor force) (modeled ILO estimate)
AND,High income: nonOECD,1986,11.9,,2445.707544235409,482001000.0,10361.8,,11.6,,98.9723,
AND,High income: nonOECD,1985,,,2372.3363179083467,346738000.0,7774.39,,12.2,,94.8936,
AND,High income: nonOECD,1984,,,2301.166228371096,330071000.0,7728.91,,,,90.8638,
AND,High income: nonOECD,1983,,,2232.131241519963,327862000.0,8022.65,,,,86.9511,
AND,High income: nonOECD,1982,,,2165.167304274364,375896000.0,9610.27,,,,83.2213,
AND,High income: nonOECD,1981,,,2100.212285146133,388959000.0,10372.2,,,,79.7872,
AND,High income: nonOECD,1980,,,2037.2059165917492,446416000.0,12377.4,,,,76.7383,
AND,High income: nonOECD,1979,,,1976.0897390939965,411578000.0,11820.8,,,,74.0809,
AND,High income: nonOECD,1978,,,1916.8070469211766,308009000.0,9129.71,,,,71.7809,
AND,High income: nonOECD,1977,,,1859.3028355135414,254020000.0,7751.37,,,,69.7255,
AND,High income: nonOECD,1976,,,1803.523750448135,227281000.0,7152.38,,,,67.6106,
AND,High income: nonOECD,1975,,,1749.4180379346908,220127000.0,7169.1,,,,65.3298,
AND,High income: nonOECD,1974,,,1696.93549679665,186559000.0,6319.74,,,,62.8085,
AND,High income: nonOECD,1973,,,1646.0274318927507,150820000.0,5342.17,,,,60.0681,
AND,High income: nonOECD,1972,,,1596.646608935968,113408000.0,4217.17,,,,57.217,
AND,High income: nonOECD,1971,,,1548.747210667889,89409800.0,3498.17,,,,54.3809,
AND,High income: nonOECD,1970,,,1502.2847943478523,78619200.0,3238.56,,,,51.6511,
AND,High income: nonOECD,1969,,,1457.2162505174165,,,,,,49.0596,
AND,High income: nonOECD,1968,,,1413.499763001894,,,,,,46.5745,
AND,High income: nonOECD,1967,,,1371.0947701118373,,,,,,44.166,
AND,High income: nonOECD,1966,,,1329.961927008482,,,,,,41.8021,
AND,High income: nonOECD,1965,,,1290.0630691982276,,,,,,39.466,
AND,High income: nonOECD,1964,,,1251.3611771222807,,,,,,37.1681,
AND,High income: nonOECD,1963,,,1213.8203418086123,,,,,,34.9191,
AND,High income: nonOECD,1962,,,1177.405731554354,,,,,,32.7021,
AND,High income: nonOECD,1961,,,1142.0835596077231,,,,,,30.5851,
AND,High income: nonOECD,1960,,,1107.8210528194913,,,,,,,
AGO,Upper middle income,2018,,,435.0,106000000000.0,3432.39,,51.6,,24.7131,7.253
AGO,Upper middle income,2017,41.281,8.432,421.95,122000000000.0,4095.81,14.3391,53.4,60.379,23.9165,7.139
AGO,Upper middle income,2016,41.882,8.716,409.2915,101000000000.0,3506.07,13.0,55.5,59.925,23.1351,7.281
AGO,Upper middle income,2015,42.52,9.052,397.01275499999997,116000000000.0,4166.98,12.4,57.8,59.398,22.3666,7.279
AGO,Upper middle income,2014,43.182,9.454,385.10237235,146000000000.0,5408.41,21.4,60.5,58.776,21.6105,7.429
AGO,Upper middle income,2013,43.847,9.921,373.54930117949993,137000000000.0,5254.88,8.9,63.6,58.054,20.8677,7.454
AGO,Upper middle income,2012,44.493,10.451,362.3428221441149,128000000000.0,5100.1,6.5,67.3,57.236,20.1395,7.359
AGO,Upper middle income,2011,45.102,11.039,351.47253747979147,112000000000.0,4615.47,3.1,71.5,56.33,19.4278,7.362
AGO,Upper middle income,2010,45.656,11.68,340.9283613553977,83799500000.0,3587.88,2.8,76.0,55.35,18.7345,9.089
AGO,Upper middle income,2009,46.143,12.367,330.7005105147358,70307200000.0,3122.78,2.3,80.7,54.311,18.0591,10.609
AGO,Upper middle income,2008,46.563,13.085,320.7794951992937,88538600000.0,4080.94,1.9,85.8,53.243,17.4024,12.044
AGO,Upper middle income,2007,46.92,13.815,311.1561103433149,65266500000.0,3122.0,1.7,91.0,52.177,16.7686,14.633
AGO,Upper middle income,2006,47.215,14.539,301.8214270330154,52381000000.0,2599.57,1.5,96.2,51.143,16.1626,17.674
AGO,Upper middle income,2005,47.453,15.24,292.76678422202497,36970900000.0,1902.42,1.14337,101.3,50.165,15.588,20.532
AGO,Upper middle income,2004,47.639,15.903,283.9837806953642,23552100000.0,1255.56,0.464815,106.2,49.263,15.0462,23.643
AGO,Upper middle income,2003,47.786,16.522,275.46426727450324,17812700000.0,982.961,0.370682,110.8,48.44,14.5356,23.925
AGO,Upper middle income,2002,47.911,17.09,267.2003392562682,15285600000.0,872.494,0.270377,115.1,47.702,14.0526,23.896
AGO,Upper middle income,2001,48.027,17.597,259.1843290785801,8936060000.0,527.334,0.136014,118.9,47.059,13.5925,23.115
AGO,Upper middle income,2000,48.15,18.036,251.4087992062227,9129590000.0,556.836,0.105046,122.2,46.522,13.1511,22.885
AGO,Upper middle income,1999,48.293,18.404,243.86653523003602,6152920000.0,387.784,0.0719641,125.1,46.093,12.7271,20.897
AGO,Upper middle income,1998,48.46,18.706,236.55053917313495,6506230000.0,423.594,0.0184537,127.5,45.763,12.3202,20.438
AGO,Upper middle income,1997,48.652,18.952,229.45402299794088,7648380000.0,514.295,0.00567375,129.5,45.519,11.9287,21.465
AGO,Upper middle income,1996,48.87,19.146,222.57040230800266,7526450000.0,522.644,0.000775929,130.8,45.35,11.5511,20.066
AGO,Upper middle income,1995,49.113,19.292,215.89329023876255,5538750000.0,397.179,,131.7,45.246,11.1857,21.148
AGO,Upper middle income,1994,49.378,19.396,209.41649153159966,4438320000.0,328.673,,132.1,45.201,10.8316,21.159
AGO,Upper middle income,1993,49.652,19.464,203.13399678565168,5768720000.0,441.201,,132.2,45.201,10.4877,21.25
AGO,Upper middle income,1992,49.919,19.506,197.0399768820821,8307810000.0,656.362,,132.1,45.23,10.1527,20.925
AGO,Upper middle income,1991,50.168,19.533,191.12877757561967,10603800000.0,865.693,,132.1,45.271,9.82506,22.602
AGO,Upper middle income,1990,50.383,19.555,185.39491424835106,11228800000.0,947.704,0.0,132.0,45.306,9.5038,
AGO,Upper middle income,1989,50.547,19.579,179.8330668209005,10201100000.0,890.554,,131.9,45.324,9.18808,
AGO,Upper middle income,1988,50.657,19.61,174.4380748162735,8769250000.0,792.303,,132.0,45.317,8.87788,
AGO,Upper middle income,1987,50.711,19.651,169.2049325717853,8083870000.0,756.262,,132.4,45.283,8.57404,
AGO,Upper middle income,1986,50.712,19.71,164.12878459463172,7072060000.0,685.27,,132.9,45.213,8.27794,
AGO,Upper middle income,1985,50.663,19.789,159.20492105679278,7553560000.0,758.238,,133.6,45.107,7.99069,
AGO,Upper middle income,1984,50.569,19.889,154.428773425089,6131480000.0,637.715,,134.7,44.966,7.71216,
AGO,Upper middle income,1983,50.449,20.009,149.79591022233632,5784340000.0,623.441,,135.9,44.799,7.44212,
AGO,Upper middle income,1982,50.322,20.145,145.30203291566622,5550480000.0,619.961,,137.3,44.611,7.18132,
AGO,Upper middle income,1981,50.207,20.298,140.94297192819622,5550480000.0,642.384,,139.2,44.404,6.93065,
AGO,Upper middle income,1980,50.134,20.467,136.71468277035035,5930500000.0,710.982,,140.7,44.178,6.69069,
AGO,Upper middle income,1979,50.139,20.647,132.6132422872398,,,,,43.931,6.46352,
AGO,Upper middle income,1978,50.226,20.839,128.63484501862263,,,,,43.66,6.24906,
AGO,Upper middle income,1977,50.386,21.047,124.77579966806395,,,,,43.367,6.04294,
AGO,Upper middle income,1976,50.6,21.276,121.03252567802203,,,,,43.053,5.83902,
AGO,Upper middle income,1975,50.825,21.548,117.40154990768136,,,,,42.721,5.63407,
AGO,Upper middle income,1974,51.005,21.885,113.87950341045091,,,,,42.374,5.42342,
AGO,Upper middle income,1973,51.094,22.296,110.46311830813738,,,,,42.016,5.21133,
AGO,Upper middle income,1972,51.062,22.777,107.14922475889325,,,,,41.65,5.01207,
AGO,Upper middle income,1971,50.903,23.312,103.93474801612646,,,,,41.282,4.84541,
AGO,Upper middle income,1970,50.619,23.872,100.81670557564267,,,,,40.914,4.72477,
AGO,Upper middle income,1969,50.231,24.418,97.79220440837338,,,,,40.546,4.65489,
AGO,Upper middle income,1968,49.787,24.916,94.85843827612217,,,,,40.178,4.62954,
AGO,Upper middle income,1967,49.343,25.342,92.01268512783851,,,,,39.813,4.63162,
AGO,Upper middle income,1966,48.936,25.69,89.25230457400335,,,,,39.454,4.63721,
AGO,Upper middle income,1965,48.622,25.966,86.57473543678324,,,,,39.102,4.62868,
AGO,Upper middle income,1964,48.45,26.194,83.97749337367975,,,,,38.76,4.60018,
AGO,Upper middle income,1963,48.43,26.407,81.45816857246935,,,,,38.43,4.55559,
AGO,Upper middle income,1962,48.547,26.627,79.01442351529528,,,,,38.113,4.49871,
AGO,Upper middle income,1961,48.779,26.859,76.64399080983641,,,,,37.811,4.43689,
AGO,Upper middle income,1960,49.08,27.097,74.34467108554131,,,,,37.524,,
ATG,High income: nonOECD,2018,,,3218.0,1623800000.0,16864.4,,5.0,,218.832,
ATG,High income: nonOECD,2017,15.53,6.316,3121.46,1510080000.0,15824.7,76.0,5.2,76.752,216.877,
ATG,High income: nonOECD,2016,15.717,6.27,3027.8161999999998,1464630000.0,15494.3,73.0,5.4,76.617,214.834,
ATG,High income: nonOECD,2015,15.883,6.227,2936.981714,1359190000.0,14526.6,70.0,5.7,76.483,212.65,
ATG,High income: nonOECD,2014,16.026,6.188,2848.8722625799996,1275580000.0,13780.8,67.78,6.0,76.349,210.368,
ATG,High income: nonOECD,2013,16.152,6.151,2763.4060947025996,1192920000.0,13035.1,63.4,6.3,76.218,207.991,
ATG,High income: nonOECD,2012,16.272,6.116,2680.5039118615214,1211410000.0,13399.2,58.0,6.7,76.087,205.475,
ATG,High income: nonOECD,2011,16.396,6.085,2600.0887945056757,1142040000.0,12795.6,52.0,7.2,75.956,202.848,
ATG,High income: nonOECD,2010,16.547,6.055,2522.0861306705056,1152470000.0,13092.1,47.0,7.7,75.823,200.064,
ATG,High income: nonOECD,2009,16.749,6.026,2446.4235467503904,1224252999.0,14113.1,42.0,8.2,75.683,197.15,
ATG,High income: nonOECD,2008,17.014,5.999,2373.0308403478784,1368430000.0,16024.3,38.0,8.7,75.535,194.084,
ATG,High income: nonOECD,2007,17.341,5.976,2301.839915137442,1311400000.0,15607.1,34.0,9.2,75.376,190.968,
ATG,High income: nonOECD,2006,17.72,5.96,2232.7847176833184,1157010000.0,13989.7,30.0,9.7,75.204,187.964,
ATG,High income: nonOECD,2005,18.137,5.955,2165.801176152819,1022190000.0,12547.6,27.0,10.2,75.019,185.148,
ATG,High income: nonOECD,2004,18.566,5.967,2100.8271408682344,919577000.0,11446.6,24.2665,10.8,74.821,182.582,
ATG,High income: nonOECD,2003,18.977,5.999,2037.8023266421874,855643000.0,10790.0,17.2286,11.3,74.613,180.227,
ATG,High income: nonOECD,2002,19.339,6.051,1976.668256842922,814615000.0,10404.4,12.5,11.9,74.395,177.943,
ATG,High income: nonOECD,2001,19.635,6.124,1917.368209137634,800740000.0,10370.7,8.89929,12.5,74.171,175.482,
ATG,High income: nonOECD,2000,19.84,6.216,1859.8471628635052,830159000.0,10920.8,6.48223,13.1,73.94,172.764,
ATG,High income: nonOECD,1999,19.943,6.328,1804.0517479776,766199000.0,10260.6,5.30068,13.9,73.705,169.714,
ATG,High income: nonOECD,1998,19.95,6.453,1749.9301955382718,727861000.0,9940.19,4.07172,14.7,73.465,166.418,
ATG,High income: nonOECD,1997,19.879,6.584,1697.4322896721237,680617000.0,9492.04,3.48054,15.5,73.222,162.964,
ATG,High income: nonOECD,1996,19.741,6.712,1646.50932098196,633731000.0,9030.98,2.85845,16.4,72.977,159.484,
ATG,High income: nonOECD,1995,19.555,6.827,1597.1140413525009,577281000.0,8406.59,2.20077,17.4,72.732,156.068,
ATG,High income: nonOECD,1994,19.344,6.918,1549.200620111926,589430000.0,8770.75,,18.5,72.489,152.736,
ATG,High income: nonOECD,1993,19.132,6.979,1502.724601508568,535173000.0,8136.17,,19.6,72.247,149.493,
ATG,High income: nonOECD,1992,18.938,7.009,1457.642863463311,499281000.0,7744.27,,20.9,72.006,146.525,
ATG,High income: nonOECD,1991,18.776,7.008,1413.9135775594116,481706000.0,7601.85,,22.2,71.765,144.016,
ATG,High income: nonOECD,1990,18.659,6.98,1371.4961702326293,459469000.0,7348.21,0.0,23.6,71.52,142.109,
ATG,High income: nonOECD,1989,18.587,6.932,1330.3512851256503,438795000.0,7076.42,,25.1,71.267,140.927,
ATG,High income: nonOECD,1988,18.549,6.874,1290.4407465718807,398638000.0,6453.48,,26.7,71.004,140.389,
ATG,High income: nonOECD,1987,18.534,6.818,1251.7275241747243,337175000.0,5463.24,,28.5,70.728,140.266,
ATG,High income: nonOECD,1986,18.535,6.768,1214.1756984494825,290440000.0,4703.18,,30.3,70.44,140.35,
ATG,High income: nonOECD,1985,18.525,6.729,1177.750427495998,240924000.0,3899.33,,32.4,70.137,140.423,
ATG,High income: nonOECD,1984,18.47,6.703,1142.417914671118,208373000.0,3372.49,,,69.82,140.423,
ATG,High income: nonOECD,1983,18.365,6.687,1108.1453772309846,182144000.0,2947.94,,,69.491,140.425,
ATG,High income: nonOECD,1982,18.228,6.679,1074.9010159140548,164369000.0,2660.6,,,69.156,140.407,
ATG,High income: nonOECD,1981,18.097,6.681,1042.6539854366333,147842000.0,2392.26,,,68.818,140.455,
ATG,High income: nonOECD,1980,18.047,6.695,1011.3743658735342,131431000.0,2124.48,,,68.482,140.602,
ATG,High income: nonOECD,1979,18.169,6.722,981.0331348973281,109080000.0,1760.72,,,68.154,140.8,
ATG,High income: nonOECD,1978,18.525,6.762,951.6021408504083,87879300.0,1416.59,,,67.837,140.991,
ATG,High income: nonOECD,1977,19.142,6.814,923.0540766248961,77496800.0,1246.75,,,67.533,141.27,
ATG,High income: nonOECD,1976,20.013,6.878,895.3624543261491,,,,,67.244,141.743,
ATG,High income: nonOECD,1975,21.104,6.948,868.5015806963646,,,,,66.975,142.443,
ATG,High income: nonOECD,1974,22.353,7.02,842.4465332754737,,,,,66.727,143.455,
ATG,High income: nonOECD,1973,23.664,7.091,817.1731372772094,,,,,66.498,144.659,
ATG,High income: nonOECD,1972,24.948,7.162,792.6579431588931,,,,,66.28,145.757,
ATG,High income: nonOECD,1971,26.15,7.238,768.8782048641262,,,,,66.066,146.266,
ATG,High income: nonOECD,1970,27.229,7.326,745.8118587182025,,,,,65.847,145.857,
ATG,High income: nonOECD,1969,28.164,7.438,723.4375029566563,,,,,65.616,144.432,
ATG,High income: nonOECD,1968,28.98,7.581,701.7343778679567,,,,,65.363,142.093,
ATG,High income: nonOECD,1967,29.698,7.761,680.682346531918,,,,,65.081,139.184,
ATG,High income: nonOECD,1966,30.32,7.978,660.2618761359604,,,,,64.762,136.17,
ATG,High income: nonOECD,1965,30.858,8.226,640.4540198518816,,,,,64.401,133.405,
ATG,High income: nonOECD,1964,31.33,8.497,621.2403992563251,,,,,63.992,131.002,
ATG,High income: nonOECD,1963,31.752,8.78,602.6031872786353,,,,,63.54,128.868,
ATG,High income: nonOECD,1962,32.141,9.068,584.5250916602763,,,,,63.049,126.911,
ATG,High income: nonOECD,1961,32.5,9.356,566.989338910468,,,,,62.523,125.002,
ATG,High income: nonOECD,1960,32.829,9.643,549.9796587431539,,,,,61.968,,
ARG,High income: nonOECD,2018,,,2805.0,518000000000.0,11652.6,,8.8,,16.2585,9.483
ARG,High income: nonOECD,2017,17.205,7.616,2720.85,643000000000.0,14591.9,74.2949,9.3,76.372,16.0942,8.347
ARG,High income: nonOECD,2016,17.383,7.626,2639.2245,558000000000.0,12790.2,70.969,9.7,76.221,15.9281,8.016
ARG,High income: nonOECD,2015,17.548,7.638,2560.047765,595000000000.0,13789.1,68.0431,10.2,76.068,15.7606,7.643
ARG,High income: nonOECD,2014,17.698,7.651,2483.2463320499996,526000000000.0,12334.8,64.7,10.7,75.913,15.5916,7.268
ARG,High income: nonOECD,2013,17.831,7.665,2408.7489420885,552000000000.0,13080.3,59.9,11.3,75.756,15.4212,7.1
ARG,High income: nonOECD,2012,17.949,7.68,2336.4864738258443,546000000000.0,13082.7,55.8,11.8,75.598,15.2495,7.217
ARG,High income: nonOECD,2011,18.055,7.694,2266.3918796110693,530000000000.0,12848.9,51.0,12.4,75.439,15.0772,7.179
ARG,High income: nonOECD,2010,18.154,7.708,2198.400123222737,424000000000.0,10386.0,45.0,12.9,75.278,14.9043,7.714
ARG,High income: nonOECD,2009,18.252,7.722,2132.448119526055,333000000000.0,8225.14,34.0,13.3,75.116,14.7926,8.645
ARG,High income: nonOECD,2008,18.355,7.735,2068.4746759402733,362000000000.0,9020.87,28.1126,13.7,74.952,14.6455,7.837
ARG,High income: nonOECD,2007,18.469,7.749,2006.420435662065,288000000000.0,7245.45,25.9466,14.0,74.787,14.5008,8.47
ARG,High income: nonOECD,2006,18.596,7.762,1946.2278225922028,233000000000.0,5919.01,20.9272,14.4,74.62,14.3567,10.077
ARG,High income: nonOECD,2005,18.735,7.775,1887.8409879144367,199000000000.0,5109.85,17.7206,14.8,74.451,14.2117,11.506
ARG,High income: nonOECD,2004,18.879,7.788,1831.2057582770037,165000000000.0,4277.72,16.0367,15.3,74.28,14.0652,13.522
ARG,High income: nonOECD,2003,19.026,7.802,1776.2695855286936,128000000000.0,3349.81,11.9137,15.8,74.107,13.9175,15.36
ARG,High income: nonOECD,2002,19.175,7.815,1722.9814979628327,97724000000.0,2593.4,10.8821,16.3,73.932,13.7691,19.59
ARG,High income: nonOECD,2001,19.328,7.83,1671.2920530239478,269000000000.0,7208.37,9.78081,16.9,73.755,13.6207,17.32
ARG,High income: nonOECD,2000,19.499,7.845,1621.1532914332292,284000000000.0,7708.1,7.03868,17.5,73.576,13.4728,15.0
ARG,High income: nonOECD,1999,19.702,7.862,1572.5186926902322,284000000000.0,7774.74,3.28448,18.2,73.396,13.3253,14.05
ARG,High income: nonOECD,1998,19.945,7.879,1525.3431319095253,299000000000.0,8289.51,0.830767,18.9,73.213,13.1778,12.65
ARG,High income: nonOECD,1997,20.229,7.898,1479.5828379522395,293000000000.0,8213.13,0.28034,19.7,73.029,13.0294,14.82
ARG,High income: nonOECD,1996,20.545,7.92,1435.1953528136723,272000000000.0,7721.35,0.141955,20.5,72.843,12.8792,17.11
ARG,High income: nonOECD,1995,20.881,7.946,1392.139492229262,258000000000.0,7408.71,0.0862771,21.5,72.651,12.7264,18.8
ARG,High income: nonOECD,1994,21.214,7.979,1350.375307462384,257000000000.0,7483.14,0.043706,22.4,72.453,12.5709,11.76
ARG,High income: nonOECD,1993,21.526,8.018,1309.8640482385126,237000000000.0,6969.12,0.0295271,23.3,72.246,12.4128,10.1
ARG,High income: nonOECD,1992,21.802,8.063,1270.5681267913571,229000000000.0,6823.54,0.00299287,24.2,72.032,12.2518,6.36
ARG,High income: nonOECD,1991,22.036,8.112,1232.4510829876165,190000000000.0,5735.36,,24.9,71.813,12.0872,5.44
ARG,High income: nonOECD,1990,22.226,8.163,1195.477550497988,141000000000.0,4333.48,0.0,25.3,71.594,11.919,
ARG,High income: nonOECD,1989,22.372,8.209,1159.613223983048,76636900000.0,2383.87,,25.5,71.384,11.7471,
ARG,High income: nonOECD,1988,22.493,8.249,1124.8248272635567,126000000000.0,3985.19,,25.6,71.186,11.572,
ARG,High income: nonOECD,1987,22.606,8.281,1091.08008244565,111000000000.0,3562.88,,25.7,71.001,11.3949,
ARG,High income: nonOECD,1986,22.727,8.307,1058.3476799722805,111000000000.0,3613.62,,26.1,70.825,11.2176,
ARG,High income: nonOECD,1985,22.889,8.331,1026.597249573112,88416700000.0,2926.13,,27.0,70.65,11.0412,
ARG,High income: nonOECD,1984,23.128,8.361,995.7993320859186,79092000000.0,2659.71,,28.2,70.466,10.8661,
ARG,High income: nonOECD,1983,23.451,8.402,965.9253521233411,104000000000.0,3553.38,,29.9,70.262,10.6925,
ARG,High income: nonOECD,1982,23.846,8.457,936.9475915596407,84307500000.0,2927.9,,31.8,70.033,10.5217,
ARG,High income: nonOECD,1981,24.288,8.525,908.8391638128516,78676800000.0,2776.32,,34.2,69.777,10.355,
ARG,High income: nonOECD,1980,24.718,8.601,881.573988898466,76961900000.0,2758.84,,37.0,69.496,10.1935,
ARG,High income: nonOECD,1979,25.066,8.679,855.1267692315118,69252300000.0,2520.92,,40.1,69.197,10.0381,
ARG,High income: nonOECD,1978,25.277,8.75,829.4729661545666,58082900000.0,2146.36,,43.6,68.891,9.88824,
ARG,High income: nonOECD,1977,25.32,8.809,804.5887771699296,56781000000.0,2129.71,,46.9,68.585,9.74221,
ARG,High income: nonOECD,1976,25.191,8.853,780.4511138548316,51169500000.0,1948.22,,50.1,68.283,9.59724,
ARG,High income: nonOECD,1975,24.912,8.885,757.0375804391866,52438600000.0,2027.34,,52.7,67.985,9.45148,
ARG,High income: nonOECD,1974,24.524,8.906,734.3264530260111,72436800000.0,2844.86,,54.7,67.686,9.30405,
ARG,High income: nonOECD,1973,24.098,8.924,712.2966594352307,52544000000.0,2097.02,,56.3,67.383,9.15576,
ARG,High income: nonOECD,1972,23.695,8.941,690.9277596521738,34733000000.0,1408.87,,57.4,67.078,9.00839,
ARG,High income: nonOECD,1971,23.35,8.957,670.1999268626085,33293200000.0,1372.37,,58.3,66.774,8.86456,
ARG,High income: nonOECD,1970,23.09,8.97,650.0939290567303,31584200000.0,1322.59,,59.0,66.483,8.72607,
ARG,High income: nonOECD,1969,22.924,8.976,630.5911111850284,31256300000.0,1329.06,,59.6,66.219,8.59345,
ARG,High income: nonOECD,1968,22.834,8.969,611.6733778494774,26436900000.0,1141.08,,,65.989,8.4658,
ARG,High income: nonOECD,1967,22.804,8.95,593.3231765139932,24256700000.0,1062.54,,,65.796,8.34178,
ARG,High income: nonOECD,1966,22.83,8.917,575.5234812185734,28630500000.0,1272.8,,,65.64,8.21943,
ARG,High income: nonOECD,1965,22.909,8.871,558.2577767820161,28344700000.0,1279.11,,,65.518,8.09725,
ARG,High income: nonOECD,1964,23.033,8.813,541.5100434785556,25605200000.0,1173.24,,,65.426,7.97475,
ARG,High income: nonOECD,1963,23.191,8.747,525.2647421741989,18272100000.0,850.305,,,65.348,7.85215,
ARG,High income: nonOECD,1962,23.372,8.679,509.506799908973,24450600000.0,1155.89,,,65.269,7.72943,
ARG,High income: nonOECD,1961,23.569,8.618,494.22159591170373,,,,,65.176,7.60673,
